name,smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,n_studies,in_platinum
emtricitabine,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,200.0,2.26839,-1.9453122715952467,1,False
aminocaproic acid,NCCCCCC(=O)O,500.0,16.355,-1.4853194558750182,1,False
Mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,50.0,0.159,-2.4975728800155674,1,False
gamma-aminobutyric acid,NCCCC(=O)O,2000.0,0.68853,-3.4631071279764667,1,False
capivasertib,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,80.0,0.12100000000000001,-2.8203046166754935,1,False
triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,100.0,0.11800000000000002,-2.9281179926938745,1,False
fludarabine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,74.0,0.2790000000000001,-2.4236275164573784,1,False
amantadine,NC12CC3CC(CC(C3)C1)C2,100.0,0.40182999999999996,-2.3959576426298583,1,False
cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,10.0,0.025500000000000002,-2.593459819566045,1,False
pemoline,NC1=NC(=O)C(c2ccccc2)O1,50.0,0.9950000000000001,-1.7011469235902934,1,False
aminolevulinic acid,NCC(=O)CCC(=O)O,100.0,4.6499999999999995,-1.3325470471100462,1,False
piracetam,NC(=O)CN1CCCC1=O,800.0,14.530000000000001,-1.740824372693922,1,False
moclobemide,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,150.0,2.109,-1.852014679316195,1,False
armodafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,50.0,1.3,-1.585026652029182,1,False
lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,100.0,0.32300000000000006,-2.490797477668897,1,False
carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,100.0,1.01,-1.9956786262173574,1,True
xamoterol,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,200.0,0.146,-3.136677139879544,1,False
darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,20.0,0.0038100000000000005,-3.720105019988362,1,False
bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,10.0,0.00451,-3.3458234581220396,1,False
vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,400.0,0.31719,-3.1007405044014313,1,False
selinexor,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,100.0,0.6930000000000001,-2.1592667653881934,1,False
licarbazepine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,300.0,2.33,-2.1097653336936433,1,False
(r)-licarbazepine,NC(=O)N1c2ccccc2C[C@@H](O)c2ccccc21,300.0,0.76287,-2.5946707181971242,1,False
indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,50.0,0.02671,-3.2722961163146462,1,False
benznidazole,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,100.0,2.2,-1.6575773191777938,1,False
benperidol,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,6.0,0.007299999999999999,-2.914828390263188,1,False
haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.0,0.0012900000000000006,-3.5883802940367695,1,False
hydroxyurea,NC(=O)NO,2000.0,60.36866,-1.5202184597155026,1,False
felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1,600.0,0.008899999999999998,-4.828761243738731,1,False
chlorphenesin carbamate,NC(=O)OCC(O)COc1ccc(Cl)cc1,250.0,3.43,-1.8626458886292672,1,False
cycloserine,N[C@@H]1CONC1=O,250.0,19.419999999999998,-1.1096907831000515,1,False
lamivudine,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,450.0,3.605,-2.096307244719896,1,False
(+)-tranylcypromine,N[C@@H]1C[C@H]1c1ccccc1,20.0,0.014300000000000009,-3.145693958198919,1,False
cidofovir,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,140.0,0.03110000000000001,-3.6533676466514002,1,False
amifampridine,Nc1ccncc1N,30.0,0.025500000000000002,-3.070581074285707,1,False
carbocisteine,N[C@@H](CSCC(=O)O)C(=O)O,750.0,6.89,-2.0368420414840744,1,False
tryptophan,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,700.0,24.999999999999993,-1.4471580313422194,1,False
levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,250.0,1.077,-2.365724305374056,1,False
melphalan,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,5.0,0.052129999999999996,-1.9818822794089999,1,False
dalfampridine,Nc1ccncc1,10.0,0.04270000000000001,-2.369572124974976,1,False
phenazopyridine,Nc1ccc(/N=N/c2ccccc2)c(N)n1,200.0,0.065,-3.4881166390211256,1,False
mesalazine (5-asa),Nc1ccc(O)c(C(=O)O)c1,1200.0,0.857,-3.1462004241244266,1,True
lenalidomide,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,400.0,4.586,-1.9406259409340423,1,False
droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,200.0,0.9650000000000001,-2.3165026823201886,1,False
(-)-tranylcypromine,N[C@H]1C[C@@H]1c1ccccc1,20.0,0.056100000000000004,-2.5520671344078196,1,False
tacrine,Nc1c2c(nc3ccccc13)CCCC2,25.0,0.009389999999999997,-3.425274416405927,1,False
1-hydroxytacrine,Nc1c2c(nc3ccccc13)CCCC2O,40.0,0.032299999999999995,-3.0928574689968595,1,False
penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,250.0,1.5899999999999999,-2.196542884351586,1,False
hydralazine,NNc1nncc2ccccc12,25.0,0.16733000000000003,-2.17436619761735,1,False
zonisamide,NS(=O)(=O)Cc1noc2ccccc12,100.0,0.9719900000000001,-2.0123382031469346,1,True
delafloxacin,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,50.0,0.9490000000000001,-1.7217037919087261,1,False
folic acid,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,2.3,0.133,-1.237876195050507,1,False
lisinopril,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,10.0,0.05100000000000001,-2.2924298239020637,1,False
triethylenetetramine,NCCNCCNCCN,600.0,0.866,-2.840633358366297,1,False
cysteamine,NCCS,1200.0,4.87601,-2.3911166584244214,1,False
taurine,NCCS(=O)(=O)O,4000.0,84.16999999999994,-1.6769026641520641,1,False
tranexamic acid,NC[C@H]1CC[C@H](C(=O)O)CC1,1000.0,6.999999999999999,-2.154901959985743,1,False
phenelzine,NNCCc1ccccc1,15.0,0.010140000000000001,-3.170053304058364,1,False
dihydralazine,NNc1nnc(NN)c2ccccc12,20.0,0.04662000000000001,-2.6324577264794233,1,False
loracarbef,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,200.0,9.009999999999998,-1.3463052046849184,1,False
chlorthalidone,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,25.0,1.9520000000000002,-1.1074601953413645,1,False
diclofenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,25.0,0.298,-1.9237237445957824,1,False
chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,500.0,0.513,-2.9888526392242025,1,False
trichlormethiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,4.0,0.03879,-2.013340211727906,1,False
midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,8.0,0.04420000000000001,-2.2576677176428515,1,False
raltegravir,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,10.0,0.25777,-1.5887676284589305,1,True
guanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,3.0,0.005500000000000001,-2.7367585652254185,1,False
sulfisoxazole,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1000.0,90.0,-1.0457574905606752,1,False
fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,12.0,0.07750000000000003,-2.1898795435413145,1,False
dicloxacillin,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,500.0,24.279999999999998,-1.313721321932799,1,False
erdosteine,O=C(O)CSCC(=O)NC1CCSC1=O,600.0,2.5060000000000002,-2.3791701837255124,1,False
flucloxacillin,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,750.0,34.499999999999986,-1.3372421683184261,1,False
bendazac,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,500.0,41.9,-1.0767559813697236,1,False
etrasimod,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,5.0,0.10200000000000002,-1.6903698325741012,1,False
pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,4.0,0.23291,-1.2348718559423353,1,False
ataluren,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,1448.0,45.70000000000001,-1.500852361791278,1,False
Acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,50.0,2.11,-1.3746875490383261,1,False
paritaprevir,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,300.0,0.12000000000000001,-3.3979400086720375,1,False
dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,50.0,0.08763999999999998,-2.756267635447351,1,True
thiamine,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,50.0,0.009370000000000005,-3.72723041344824,1,False
tafamidis,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,400.0,20.36,-1.2932822176632413,1,False
rhein,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,50.0,3.1999999999999997,-1.193820026016113,1,False
clopidogrel carboxylic acid,O=C(O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,75.0,2.6088600000000004,-1.4586104893351106,1,False
olsalazine,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,4000.0,9.67174,-2.616555378215013,1,False
alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,400.0,1.32,-2.4814860601221125,1,False
talazoparib,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,1.0,0.007700000000000003,-2.113509274827518,1,False
lipoic acid (r-lipoic acid),O=C(O)CCCC[C@@H]1CCSS1,200.0,3.7817,-1.7233429221100853,1,False
fenbufen,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,600.0,3.8299999999999996,-2.194952476415021,1,False
temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,259.5,7.499999999999999,-1.5390760987927767,1,True
pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,400.0,4.657,-1.9339537533952311,1,False
paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,7.5,0.00277,-3.4325814943272515,1,False
chlorambucil,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,40.0,1.4000000000000001,-1.4559319556497243,1,False
doravirine,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,300.0,1.6269200000000001,-2.265755056676937,1,False
gamma-hydroxybutyric acid,O=C(O)CCCO,3960.0,79.99999999999997,-1.6946051989335689,1,False
avapritinib,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,300.0,0.49200000000000005,-2.785156151952302,1,False
methimazole,Cn1cc[nH]c1=S,10.0,0.24599000000000004,-1.6090825475026886,1,False
avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,3.0,0.017100000000000008,-2.2441251443275085,1,False
finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,50.0,0.44000000000000006,-2.0555173278498313,1,False
vibegron,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,75.0,0.1327,-2.7521903405272647,1,False
tecovirimat,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,2000.0,2.553,-2.893979180859731,1,False
diphenoxylic acid,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,5.0,0.040100000000000004,-2.0958256317158366,1,False
tizoxanide,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,4000.0,41.999999999999986,-1.9788107009300622,1,False
amoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,150.0,0.07322000000000002,-3.311461534510169,1,False
cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,250.0,4.8,-1.7166987712964505,1,False
econazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,250.0,2.1,-2.0757207139381184,1,False
piperaquine,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,500.0,0.035100000000000006,-4.153662887870195,1,False
dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,10.0,0.008300000000000002,-3.080921907623926,1,False
benazeprilat,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,10.0,0.19505,-1.7098540453521898,1,False
phenylbutyrate,O=C(O)CCCc1ccccc1,5000.0,217.99999999999994,-1.3605135107314141,1,False
clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1000.0,0.80349,-3.095019523968271,1,False
theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,250.0,6.499999999999999,-1.585026652029182,1,True
caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,100.0,1.5,-1.8239087409443189,1,True
alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,800.0,6.993999999999999,-2.058364359018718,1,False
dyphylline,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1000.0,15.619999999999997,-1.8063189704587186,1,False
sulindac sulfone,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,200.0,3.56,-1.749579997691106,1,False
lutein,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,19.91,0.42098,-1.674809796248654,1,False
edaravone,CC1=NN(c2ccccc2)C(=O)C1,30.0,0.20800000000000002,-2.159057919756901,1,False
perhexiline,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,300.0,0.09944,-3.479560139086074,1,False
diazoxide,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,100.0,4.989999999999999,-1.3018994543766103,1,False
21-desacetyldeflazacort,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1,3.0,0.010399999999999998,-2.4600879154208823,1,False
nifurtimox,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,862.5,0.751,-3.0601191667411434,1,False
memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,10.0,0.0116,-2.9355420107730814,1,True
beta carotene,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,30.0,0.1627,-2.2657337017828034,1,False
isotretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,40.0,0.314,-2.1051303432547477,1,False
alitretinoin (9-cis-retinoic acid),CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,5.0,0.024700000000000007,-2.306273051076353,1,False
cefradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,250.0,9.4,-1.424812155072339,1,False
cephalexin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,250.0,12.000000000000002,-1.3187587626244128,1,False
sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,150.0,3.8000000000000003,-1.596307662438871,1,False
benzoic acid,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(NC)c1ccccc1,125.0,0.9489,-2.119689566372671,1,False
trimebutine,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,125.0,0.018140000000000007,-3.83827273028398,1,False
phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,16.1,1.7,-0.9763769546535759,1,False
methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,300.0,5.449999999999999,-1.74072475244302,1,False
aminoglutethimide,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,500.0,5.909999999999999,-1.9273825234547635,1,False
alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1.5,0.01600000000000001,-1.9719712763997563,1,False
leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,400.0,13.513950000000001,-1.4712776835737158,1,False
ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,4.0,0.0011499999999999998,-3.5413621509743507,1,False
methysergide,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,2.0,0.0017700000000000005,-3.0530567293021744,1,False
beclomethasone 17-monopropionate,CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,4.0,0.0007000000000000002,-3.7569619513137056,1,False
itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,100.0,0.038400000000000004,-3.415668775632469,1,False
oseltamivir acid,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,20.0,0.06790000000000002,-2.4691602213834796,1,False
voxelotor,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,1000.0,2.21,-2.6556077263148894,1,False
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,75.0,0.022400000000000007,-3.5248132450575373,1,False
alimemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,20.0,0.004550000000000002,-3.6430185990068686,1,False
phenylpropanolamine,CC(N)C(O)c1ccccc1,25.0,0.11312000000000001,-2.3444006122192134,1,False
pinacidil,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C,12.5,0.029800000000000007,-2.622693748931801,1,False
darolutamide,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,300.0,0.8,-2.574031267727719,1,False
lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.36,0.0008200000000000001,-2.6424886483835706,1,False
promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,50.0,0.0193,-3.413412695328245,1,False
valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,900.0,0.33742000000000005,-3.4260716883521574,1,False
valaciclovir,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1000.0,0.19136000000000006,-3.718148837691683,1,False
nateglinide,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,30.0,1.5,-1.3010299956639813,1,False
propantheline,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,30.0,0.027090000000000003,-3.0443122496864943,1,False
cobicistat (gs-9350),CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,50.0,0.06160000000000001,-2.909389292171593,1,False
ritonavir,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,400.0,5.103999999999999,-1.8941493256148565,1,False
mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,15.0,0.3954,-1.5790545940780278,1,False
topiramate,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,800.0,18.379999999999995,-1.6387444799418511,1,False
mecillinam,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,200.0,2.829,-1.8493970482069904,1,False
phenoxymethylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,400.0,5.14,-1.8910968723326866,1,False
ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,394.0,7.1000000000000005,-1.744237873106499,1,False
tiopronin,CC(S)C(=O)NCC(=O)O,500.0,3.2639599999999995,-2.1852251765231054,1,False
zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,200.0,1.4400000000000002,-2.1426675035687315,1,False
muzolimine,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,40.0,0.27,-2.170696227168975,1,False
tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,20.0,0.0342,-2.767003889607846,1,False
omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,150.0,0.03241,-3.665412228023471,1,False
nilutamide,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,100.0,0.8,-2.0969100130080562,1,False
dimethadione,CC1(C)OC(=O)NC1=O,65.3,3.3200000000000003,-1.2937750975710376,1,False
gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,20.0,0.018730000000000004,-3.028492218288744,1,False
phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.1,0.0026000000000000016,-1.5850266520291818,1,False
propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,50.0,1.62,-1.4894549897933878,1,False
probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1000.0,69.6,-1.157390760389438,1,False
pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.15,3.8000000000000016e-05,-3.596307662438871,1,False
pramipexole,CCCN[C@H]1CCc2nc(N)sc2C1,0.25,0.0007300000000000004,-2.5346171485515816,1,False
propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,10.0,0.05279999999999999,-2.277366077466188,1,False
albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,400.0,0.0153,-4.417368560510363,1,False
abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,3.0,0.017100000000000008,-2.2441251443275085,1,False
entacapone,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,200.0,1.8079999999999998,-2.0438315695246367,1,False
diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,150.0,0.5,-2.4771212547196626,1,False
levomilnacipran,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,25.0,0.04770000000000002,-2.7194216296319236,1,False
disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,250.0,0.38,-2.8181564120552274,1,False
lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,66.5,0.12700000000000003,-2.7190179243471477,1,False
flurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,30.0,0.0021000000000000007,-4.154901959985743,1,False
amodiaquine,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,200.0,0.01600000000000001,-4.096910013008056,1,False
enprofylline,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,152.0,2.04,-1.8722134205188738,1,False
sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,400.0,6.969999999999998,-1.7588272132299532,1,False
phenylbutazone,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,100.0,14.169999999999996,-0.8486301497525397,1,False
nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,2.0,0.002000000000000001,-3.0,1,False
brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,1.75,0.0025800000000000016,-2.831418342723064,1,False
primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,500.0,8.97032,-1.7461620683426122,1,False
carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,350.0,2.31647,-2.1792413642094712,1,True
meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,400.0,7.669999999999999,-1.7172646273789816,1,False
valproic acid,CCCC(CCC)C(=O)O,500.0,62.22000000000001,-0.9050399975633341,1,False
