name,canon_smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,n_studies,tmax_h,thalf_h,auc_ng_h_ml,f_pct,formulation,is_prodrug,in_holdout
nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,200.0,0.4033360881448621,-2.695362913797706,2,1.15,3.55,1161.0,20.0,capsule,False,False
ripretinib,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,50.0,0.2899982758569436,-2.236574588464791,2,3.5,14.5,3934.5,,tablet,False,False
istradefylline,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,40.0,0.1810999999999999,-2.3441415410139044,1,2.0,94.8,11100.0,,tablet,False,False
pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,400.0,4.374598267269808,-1.9611218147282012,2,1.56,9.375,59427.5,100.0,tablet,False,False
lomefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,100.0,1.0105444077327823,-1.9954445969338936,2,0.8300000000000001,7.38,6275.0,,capsule,False,False
norfloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,400.0,1.2028278433504025,-2.5218565186292135,3,1.44,4.92,6489.47,,tablet,False,False
enoxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,200.0,1.22,-2.214670164989233,1,1.5,4.25,6620.0,89.0,capsule,False,False
rosoxacin,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,300.0,4.53,-1.8210230527068305,1,2.38,3.56,35040.0,,capsule,False,False
nalidixic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1000.0,30.60000000000001,-1.5142785735184199,1,2.5,2.15,139180.0,,tablet,False,False
cinoxacin,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,500.0,15.688530842625134,-1.503387728487455,2,1.49,1.59,47645.0,,tablet,False,False
metformin,CN(C)C(=N)NC(=N)N,500.0,1.3561038829751082,-2.5666770448383196,3,2.25,5.3,8480.0,60.6,tablet,False,False
loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,8.0,0.0015927962832704,-3.7009297533810783,2,4.68,16.37,31.965000000000003,,tablet,False,False
cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.5,0.00088,-3.2316085869055127,1,3.5,,20.2,,capsule,False,False
pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,120.0,0.052,-3.3631779024128257,1,1.7,1.76,180.58,7.6,tablet,False,False
neostigmine,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,30.0,0.00575,-3.717453410030032,1,1.26,0.86,9.89,,,False,False
ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,400.0,0.317,-3.101000729110211,1,4.0,40.1,6170.0,,,False,False
zimelidine,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,100.0,0.09825,-3.0076674409525355,1,3.0,8.15,1086.1,,tablet,False,False
afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,40.0,0.0257123641597623,-3.1919179810275735,3,5.0,75.5,724.11,,tablet,False,False
medifoxamine,CN(C)CC(Oc1ccccc1)Oc1ccccc1,500.0,0.7088501886858746,-2.8484155450370516,2,0.935,2.225,1677.615,21.0,capsule,False,False
olopatadine,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,80.0,1.523,-1.720390083655901,1,1.0,,4382.0,,tablet,False,False
brompheniramine,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,9.46,0.01123,-2.925511380140335,1,3.0,23.14,280.68,,syrup,False,False
chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,8.0,0.01736,-2.6635402661514704,1,2.6,30.2,,48.0,tablet,False,False
pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,30.5,0.2235,-2.1350223118788305,1,1.75,17.5,4637.5,,,False,False
cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,10.0,0.0085,-3.070581074285707,1,3.8,18.0,178.2,,tablet,False,False
amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,50.0,0.0487999999999999,-3.010550182333309,1,3.7,28.8,833.0,48.0,tablet,False,False
doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,100.0,0.0432999999999999,-3.3635121036466358,1,2.3,12.5,533.0,,tablet,False,False
clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,75.0,0.0475699999999999,-3.197728111971799,1,3.91,18.08,754.61,50.0,tablet,False,False
imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,50.0,0.0286208846997949,-3.242286950233691,4,3.65,20.07,562.12,41.88,tablet,False,False
chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,100.0,0.0379,-3.421360790031928,1,1.4,11.05,247.0,18.3,solution,False,False
benzydamine,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,50.0,0.5006136234662417,-1.9994673402150196,2,1.75,7.8,4950.5,87.0,solution,False,False
escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,20.0,0.0203479728720086,-2.99250884570726,2,3.0,27.15,647.56,80.0,tablet,False,False
doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,25.0,0.1215138309000255,-2.3133142958265736,2,1.835,12.78,1763.815,,tablet,False,False
carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,8.0,0.0957399999999999,-1.9219965638460144,1,1.42,29.43,966.37,,solution,False,False
diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,25.0,0.0349987142620982,-2.85388791858269,2,2.1500000000000004,4.25,234.35,,tablet,False,False
zotepine,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,25.0,0.0059,-3.6270879970298933,1,3.8,21.0,,10.0,tablet,False,False
toremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,120.0,0.63,-2.279840696594043,1,3.1,100.8,40800.0,,tablet,False,False
almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,12.5,0.0453881039037975,-2.4399679726163384,3,2.46,3.61,333.0,,tablet,False,False
zolmitriptan (311c90),CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,5.0,0.0070992957397195,-2.8477547361132585,2,,2.71,42.85,35.0,,False,False
rizatriptan (mk-462),CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,10.0,0.0277850504717773,-2.556188809978315,4,0.85,2.5,86.495,46.0,tablet,False,False
EVT 201 (Dimdazenil),CN(C)Cc1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,5.0,0.06841,-1.863850413911469,1,0.5,4.32,430.71,,capsule,False,False
pipotiazine,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,10.0,0.01,-3.0,1,0.78,,,,solution,False,False
Dapoxetine,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,60.0,0.413,-2.1622011987272427,1,1.25,18.5,2532.0,,tablet,False,False
lymecycline,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,300.0,2.13,-2.148741651280925,1,3.03,8.06,21880.0,,capsule,False,False
tetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,300.0,2.5,-2.0791812460476247,1,3.04,7.85,26910.0,,capsule,False,False
omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,300.0,0.5305657357952923,-2.75238205512598,2,2.65,17.200000000000003,9859.0,34.5,tablet,False,False
minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,100.0,1.112854932145246,-1.9535614450768042,2,2.0,16.22,18514.39,,tablet,False,False
methylene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,500.0,3.5715100000000004,-2.146118133876931,1,2.0,17.18,47625.56,72.3,solution,False,False
altretamine,CN(C)c1nc(N(C)C)nc(N(C)C)n1,200.0,0.2770000000000001,-2.8585502265995326,1,1.1,,879.0,,capsule,False,False
terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,125.0,0.565,-2.344861565188618,1,1.48,26.7,2233.0,40.0,tablet,False,False
creatine,CN(CC(=O)O)C(=N)N,5000.0,102.10000000000004,-1.6899442622491083,1,1.9,2.0,392000.0,,powder,False,False
terbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,250.0,1.0,-2.3979400086720375,1,,36.0,,,tablet,False,False
revefenacin,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,0.2,0.00013,-3.1870866433571448,1,2.84,56.65,1.39,2.8,solution,False,False
xanthinol,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,150.0,0.615,-2.3872161432802645,1,3.38,4.89,4457.0,,tablet,False,False
rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,8.0,0.6374215210531341,-1.0986632646649637,3,0.8,3.94,3180.0,,tablet,False,False
"dofetilide (uk-68,798)",CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.5,0.0019590814173994,-2.4069175191363126,2,2.75,8.690000000000001,21.755,92.0,capsule,False,False
bromhexine,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,16.0,0.03506,-2.6593080708981485,1,1.0,6.12,125.8,22.2,tablet,False,False
methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,30.0,0.4502,-1.8237157640551613,1,1.5,2.89,1679.47,60.0,tablet,False,False
mizolastine,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,10.0,0.321827688822039,-1.4923765935952547,3,0.9,12.6,1481.0,70.4,capsule,False,False
cimetidine,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,200.0,0.79,-2.40340290437354,1,1.5,2.25,3350.0,,tablet,False,False
temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,20.0,0.5242788465935281,-1.5814676603478064,3,1.44,9.59,3842.0,,capsule,False,False
lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,3.0,0.01597,-2.2738163385811796,1,2.5,10.5,190.54,80.0,,False,False
clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,20.0,0.3924545204031222,-1.7072406598881178,3,1.5,20.96,7220.8,,tablet,False,False
methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,300.0,1.62808,-2.265445513438636,1,1.33,,8806.9,,capsule,False,False
chlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,200.0,2.75,-1.8616973018337186,1,4.0,27.06,112370.0,,tablet,False,False
diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,10.0,0.2293948560887972,-1.639416324871097,2,1.16,30.89,1880.0,99.6,,False,False
flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.0,0.0117212627306105,-2.232055594954961,2,1.325,23.845,99.3,,capsule,False,False
trimethadione,CN1C(=O)OC(C)(C)C1=O,130.6,2.91,-1.6520501879531477,1,0.75,11.6,47800.0,,powder,False,False
piroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,20.0,2.350106380570888,-0.9299424740521427,2,2.95,49.63,157140.0,,capsule,False,False
lornoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,8.0,0.8249430182572687,-0.9866660356675875,3,2.0,4.32,4750.0,,tablet,False,False
tenoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,40.0,5.34,-0.874518734299406,1,2.46,75.1,460000.0,100.0,tablet,False,False
Verubecestat,CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,100.0,0.23955,-2.6206038248058356,1,1.75,15.17,3619.26,,,False,False
tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,10.0,0.1687944109196462,-1.7726419377277947,6,2.5,17.0,3996.5,,tablet,False,False
cyproheptadine,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.0,0.0299999999999999,-2.4259687322722825,1,4.0,8.6,209.0,,tablet,False,False
ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,2.0,0.00027,-3.869666231504994,1,3.6,18.3,4.94,50.0,capsule,False,False
azatadine,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,2.0,0.0014,-3.154901959985743,1,3.0,10.9,20.5,,tablet,False,False
lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,100.0,0.1110045044131092,-2.954659397771305,2,2.5,4.1,808.5,60.5,tablet,False,False
tepotinib,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,500.0,0.487,-3.0114410431213847,1,9.0,33.0,23471.0,,capsule,False,False
azelastine,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,17.6,0.0125,-3.1486026548060932,1,4.6,25.5,405.9,,tablet,False,False
pyrantel,CN1CCCN=C1/C=C/c1cccs1,750.0,0.03756,-4.300335679797627,1,2.05,,96.2,,tablet,False,False
clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,4.0,0.00219,-3.261615876487844,1,4.6,,52.1,,tablet,False,False
eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,30.0,0.0752643853102996,-2.600531735652376,3,0.8,5.1,408.0,47.6,solution,False,False
zopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,7.5,0.0496437307220156,-2.179196852146329,2,1.75,4.75,318.0,75.0,tablet,False,False
eszopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,6.0,0.0763799999999999,-1.8951715963463451,1,1.08,6.17,537.83,,tablet,False,False
cyclizine,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,50.0,0.0174769047602829,-3.4565054847652257,2,3.42,20.92,385.675,47.0,tablet,False,False
pirenzepine,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,50.0,0.0430569971084839,-3.0649262664632957,2,3.5,10.925,665.98,,tablet,False,False
thiothixene,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,20.0,0.0272,-2.8664610916297826,1,2.2,13.7,117.0,,capsule,False,False
trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.0,0.0009856620730287,-3.7052419585366008,3,3.0,12.2,9.97,,tablet,False,False
prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,50.0,0.0037799999999999,-4.121478204498805,1,4.4,7.04,,9.83,capsule,False,False
entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,600.0,1.2416799211552063,-2.684141592056168,2,4.0,18.7,27892.29,,capsule,False,False
mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,60.0,0.0627381478846801,-2.9806195567955247,2,1.015,31.525,564.5450000000001,22.0,solution,False,False
mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,15.0,0.0324894949874615,-2.6643482982758977,3,1.65,21.2,345.0,49.7,tablet,False,False
nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,20.0,0.01229,-3.211478112777527,1,1.83,5.1,95.51,36.0,solution,False,False
glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,100.0,0.7189751295138461,-2.143286132289872,3,1.5,14.26,8145.0,78.55,tablet,False,False
oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,20.0,0.0043899999999999,-3.6585654754218697,1,0.5,9.43,20.07,10.0,tablet,False,False
hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,4.0,0.01295,-2.489790222910692,1,1.1,2.0,40.33,51.0,tablet,False,False
morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,10.0,0.0103686064637442,-2.9842796086807812,2,0.65,,30.1,23.8,solution,False,False
pholcodine,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,100.0,0.063,-3.2006594505464183,1,5.0,36.2,2403.0,,syrup,False,False
edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,60.0,0.2658384078939667,-2.35353352309454,3,1.08,11.5,1779.0,61.8,tablet,False,False
ergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2.0,0.00036,-3.744727494896694,1,2.0,2.17,1.65,,tablet,False,False
nomifensine,CN1Cc2c(N)cccc2C(c2ccccc2)C1,100.0,0.058341066154125,-3.2340256386249386,2,1.37,2.87,187.775,26.5,capsule,False,False
tropisetron,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,5.0,0.00346,-3.1598939055432425,1,2.6,5.7,32.9,60.0,capsule,False,False
scopolamine,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.4,0.0004899999999999,-2.9118639112995375,1,0.5,4.31,1.52,26.8,tablet,False,False
nizatidine,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,150.0,1.3537296628204614,-2.044559313810999,2,0.995,1.535,3657.57,,capsule,False,False
Almorexant,CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,100.0,0.0503999999999999,-3.2975694635544754,1,0.75,32.6,186.0,,,False,False
regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,40.0,0.59914,-1.8245316762454045,1,3.99,36.15,11354.73,,tablet,False,False
sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,50.0,0.46,-2.036212172654445,1,3.0,29.0,11040.0,,tablet,False,False
capmatinib,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,200.0,1.480675521510368,-2.1305700989639,2,1.0,9.345,5760.0,,tablet,False,False
enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,160.0,4.55485973603195,-1.5456449749594778,4,1.375,109.95,282600.0,,capsule,False,False
apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,240.0,3.2500000000000004,-1.8683278807327315,1,1.01,175.0,200000.0,111.0,capsule,False,False
axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,5.0,0.05125538567237,-1.9892304986101095,3,1.5,7.7,196.7,58.0,tablet,False,False
ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,35.35,0.044,-2.904936741646731,1,0.5,2.9,0.08,16.6,solution,False,False
chlordiazepoxide,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,50.0,3.12,-1.2048154103175759,1,1.06,10.13,,122.5,capsule,False,False
sertraline,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,50.0,0.165,-2.4814860601221125,1,,26.0,,,tablet,False,False
fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,40.0,0.0611,-2.816018781085408,1,3.0,71.1,2389.5,,capsule,False,False
nortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,25.0,0.0107983332047126,-3.364583284283308,2,7.3,29.05,448.805,51.0,tablet,False,False
maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,75.0,0.0230699999999999,-3.5120136688706087,1,5.0,41.74,1304.68,68.0,tablet,False,False
protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,30.0,0.0137399999999999,-3.339134521996134,1,8.0,73.24,1362.75,82.0,,False,False
desipramine,CNCCCN1c2ccccc2CCc2ccccc21,50.0,0.0183432403082008,-3.4354939487015943,4,6.65,20.4,541.0,,,False,False
atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,40.0,0.4208659406509393,-1.977916210236306,2,1.17,3.895000000000001,2931.645,63.0,capsule,False,False
duloxetine,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,60.0,0.0558799999999999,-3.0308948529415,1,7.33,11.89,1073.99,,enteric-coated tablet,False,False
phenylephrine,CNC[C@H](O)c1cccc(O)c1,30.0,0.00449,-3.8248749137163394,1,0.5,1.64,3.9,38.0,tablet,False,False
procarbazine,CNNCc1ccc(C(=O)NC(C)C)cc1,300.0,0.561,-2.728158393463501,1,0.17,0.14,178.0,,tablet,False,False
sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,200.0,0.0888368850907484,-3.3524366732933517,3,2.0,2.2,380.0,14.0,solution,False,False
pseudoephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,100.0,0.2867490191787934,-2.5424980589226536,2,3.92,5.875,3010.0,,syrup,False,False
ephedrine,CN[C@@H](C)[C@H](O)c1ccccc1,50.0,0.1378,-2.559720786764412,1,2.0,7.1,778.2,90.0,capsule,False,False
frovatriptan,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,2.5,0.0057047329111144,-2.6417046925987036,3,3.0,26.47,94.0,29.6,capsule,False,False
sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,100.0,0.0224655291502337,-3.648483347633157,2,6.5,22.7,638.5,,tablet,False,False
esketamine (s-ketamine),CN[C@]1(c2ccccc2Cl)CCCCC1=O,21.0,0.0124,-3.2287976095716844,1,0.7,6.0,27.2,11.0,syrup,False,False
gemifloxacin,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,320.0,1.7333205127730993,-2.266271101665821,2,1.0,7.515000000000001,9710.0,68.99,tablet,False,False
moxidectin,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,36.0,0.2889999999999999,-2.0954046580107395,1,2.02,484.8,10824.0,,tablet,False,False
monomethyl fumarate,COC(=O)/C=C/C(=O)O,190.0,1.804048779828306,-2.022505324662732,2,4.015000000000001,0.605,3207.85,,capsule,False,False
serdexmethylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1,52.3,0.014,-3.572373653189036,1,,5.7,,,tablet,False,False
clopidogrel bisulfate,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,300.0,0.3,-3.0,1,,6.0,,,tablet,False,False
nilvadipine,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,16.0,0.0316999999999999,-2.7030607204381747,1,0.64,15.2,76.3,14.0,solution,False,False
lercanidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,10.0,0.003,-3.5228787452803374,1,1.78,8.4,12.02,10.0,tablet,False,False
isradipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,10.0,0.009576152672133,-3.0188089386107984,2,1.395,6.875,31.625,19.0,capsule,False,False
nifedipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],10.0,0.1142466947176963,-1.9421563556925125,3,0.52,2.41,177.03,45.0,capsule,False,False
nisoldipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.0,0.0018334666618185,-3.7367269824690696,2,1.0,7.33,5.074999999999999,5.0,tablet,False,False
nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,20.0,0.0292027395975103,-2.835606399822734,2,0.855,3.36,57.705,10.2,tablet,False,False
manidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,20.0,0.0062,-3.5086383061657274,1,1.5,3.9,19.1,,tablet,False,False
remimazolam,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,360.0,0.0729148133097795,-3.693486732598065,2,0.48,0.6,80.94999999999999,,,False,False
riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,1.0,0.0361334215747751,-1.4420909119252896,3,1.0,6.3,244.3,94.3,tablet,False,False
encorafenib,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,50.0,0.5167475205552514,-1.9856916028523792,2,1.5,5.475,1965.0,,capsule,False,False
